"-8",13,pinellas
0,-17,pinellas
2,5,clearwater
"-12",19,pinellas
"-5",-17,pinellas
"-6",0,largo
"-10",-3,pinellas
"-9",5,pinellas
6,-14,stpetersburg
6,-1,stpetersburg
"-6",-8,pinellas
0,6,clearwater
11,-10,stpetersburg
"-10",20,pinellas
"-10",-9,pinellas
"-4",-13,pinellas
1,-20,stpetersburg
0,-5,pinellas
4,-8,stpetersburg
"-9",-4,pinellas
"-9",18,pinellas
13,-10,stpetersburg
"-5",8,pinellas
1,-21,pinellas
1,17,pinellas
"-8",-4,pinellas
6,-12,stpetersburg
12,-16,stpetersburg
"-11",21,pinellas
"-4",-18,pinellas
"-8",20,pinellas
"-4",16,pinellas
"-5",-10,pinellas
2,3,pinellas
0,-10,stpetersburg
10,-20,stpetersburg
"-11",19,pinellas
8,-17,stpetersburg
0,14,pinellas
"-9",14,pinellas
1,-19,stpetersburg
0,-2,pinellas
4,-13,stpetersburg
11,0,pinellas
7,-1,stpetersburg
"-11",14,pinellas
"-2",-19,pinellas
"-1",14,pinellas
1,2,pinellas
"-8",7,clearwater
0,-21,pinellas
0,7,clearwater
"-2",-7,pinellas
"-3",5,clearwater
2,11,pinellas
"-3",16,pinellas
"-6",-13,pinellas
2,-1,pinellas
"-5",3,pinellas
"-1",6,clearwater
7,-5,stpetersburg
13,-15,stpetersburg
3,1,pinellas
12,-17,stpetersburg
0,2,largo
2,-21,pinellas
7,-3,stpetersburg
4,-17,stpetersburg
"-9",-1,pinellas
3,10,pinellas
"-1",10,pinellas
"-6",18,pinellas
9,-5,stpetersburg
2,19,pinellas
3,8,pinellas
2,-7,pinellas
0,15,pinellas
"-1",-18,pinellas
"-5",1,largo
"-2",17,pinellas
"-7",-13,pinellas
10,-5,stpetersburg
0,-23,pinellas
4,11,pinellas
"-3",-18,pinellas
8,-19,stpetersburg
"-6",13,pinellas
1,10,clearwater
5,-13,stpetersburg
"-4",2,largo
"-10",14,pinellas
"-8",9,clearwater
2,20,pinellas
"-6",14,pinellas
12,-20,stpetersburg
"-5",-6,pinellas
2,-22,pinellas
"-1",3,pinellas
5,-19,stpetersburg
"-5",-1,pinellas
"-8",-6,pinellas
"-5",7,clearwater
3,0,pinellas
"-9",-6,pinellas
"-6",20,pinellas
"-3",12,pinellas
4,4,pinellas
2,-18,stpetersburg
"-8",4,pinellas
1,5,clearwater
"-4",-3,pinellas
2,17,pinellas
11,-3,pinellas
"-1",-20,pinellas
"-1",-6,pinellas
"-3",3,pinellas
"-5",12,pinellas
8,1,pinellas
3,6,clearwater
3,2,pinellas
"-4",21,pinellas
2,10,pinellas
3,-9,stpetersburg
"-2",21,pinellas
4,-16,stpetersburg
1,-16,stpetersburg
0,-18,pinellas
4,10,pinellas
3,5,clearwater
"-8",16,pinellas
7,-6,stpetersburg
7,-15,stpetersburg
8,-1,stpetersburg
"-10",-8,pinellas
6,-13,stpetersburg
"-2",14,pinellas
10,-14,stpetersburg
"-4",5,clearwater
"-10",12,pinellas
"-1",15,pinellas
"-11",2,pinellas
12,-9,stpetersburg
10,-8,stpetersburg
"-6",12,pinellas
9,-2,pinellas
4,-20,stpetersburg
"-5",9,pinellas
"-4",7,pinellas
"-12",21,pinellas
"-10",18,pinellas
"-3",-2,pinellas
1,-13,pinellas
0,1,largo
"-10",1,pinellas
10,-1,pinellas
10,-15,stpetersburg
4,-19,stpetersburg
11,-16,stpetersburg
1,3,pinellas
11,-2,pinellas
6,-15,stpetersburg
"-12",-4,pinellas
7,-16,stpetersburg
2,14,pinellas
0,-8,stpetersburg
"-6",2,pinellas
11,-12,stpetersburg
"-3",-15,pinellas
3,-17,stpetersburg
"-3",15,pinellas
11,-17,stpetersburg
13,-18,stpetersburg
"-10",3,pinellas
"-7",-7,pinellas
"-3",-3,pinellas
"-11",16,pinellas
"-4",-17,pinellas
"-3",8,pinellas
"-5",-9,pinellas
"-10",16,pinellas
"-7",16,pinellas
"-12",-6,pinellas
0,-11,stpetersburg
"-1",-2,pinellas
1,-12,pinellas
4,3,pinellas
"-4",-19,pinellas
7,1,pinellas
"-4",9,pinellas
"-1",17,pinellas
"-9",-11,pinellas
6,-19,stpetersburg
"-5",2,pinellas
"-11",18,pinellas
4,-1,stpetersburg
1,-3,pinellas
6,-9,stpetersburg
0,12,pinellas
9,-14,stpetersburg
2,-3,pinellas
"-4",3,clearwater
"-6",19,pinellas
"-6",-9,pinellas
12,-19,stpetersburg
5,10,pinellas
5,4,pinellas
0,13,pinellas
"-2",15,pinellas
"-6",-10,pinellas
"-10",8,pinellas
4,20,pinellas
2,-14,pinellas
13,-14,stpetersburg
"-4",-2,pinellas
9,-4,stpetersburg
"-5",16,pinellas
"-7",-3,pinellas
4,-3,pinellas
8,-13,stpetersburg
10,-7,stpetersburg
0,-6,pinellas
"-11",1,pinellas
"-9",17,pinellas
8,-9,stpetersburg
